
Epoch: 1/15, 1500/1500, ETA: 02m 25s
Epoch 1/15, Loss: 0.3073, Accuracy: 0.9026
Validation Loss: 0.0677, Validation Accuracy: 0.9641
Validation Loss: 0.0679, Validation Accuracy: 0.9641
Validation Loss: 0.0685, Validation Accuracy: 0.9641
Validation Loss: 0.0686, Validation Accuracy: 0.9643
Validation Loss: 0.0689, Validation Accuracy: 0.9641
Validation Loss: 0.0692, Validation Accuracy: 0.9640
Validation Loss: 0.0693, Validation Accuracy: 0.9642
Validation Loss: 0.0694, Validation Accuracy: 0.9643
Validation Loss: 0.0699, Validation Accuracy: 0.9642
Validation Loss: 0.0703, Validation Accuracy: 0.9641
Validation Loss: 0.0704, Validation Accuracy: 0.9643
Validation Loss: 0.0707, Validation Accuracy: 0.9643
Validation Loss: 0.0709, Validation Accuracy: 0.9644
Validation Loss: 0.0710, Validation Accuracy: 0.9646
Validation Loss: 0.0711, Validation Accuracy: 0.9646
Validation Loss: 0.0714, Validation Accuracy: 0.9645
Validation Loss: 0.0718, Validation Accuracy: 0.9645
Validation Loss: 0.0719, Validation Accuracy: 0.9647
Validation Loss: 0.0720, Validation Accuracy: 0.9648
Validation Loss: 0.0721, Validation Accuracy: 0.9650
Validation Loss: 0.0721, Validation Accuracy: 0.9651
Validation Loss: 0.0726, Validation Accuracy: 0.9650
Validation Loss: 0.0733, Validation Accuracy: 0.9646
Validation Loss: 0.0735, Validation Accuracy: 0.9646
Validation Loss: 0.0736, Validation Accuracy: 0.9648
Validation Loss: 0.0738, Validation Accuracy: 0.9649
Validation Loss: 0.0739, Validation Accuracy: 0.9651
Validation Loss: 0.0740, Validation Accuracy: 0.9652
Validation Loss: 0.0741, Validation Accuracy: 0.9654
Validation Loss: 0.0743, Validation Accuracy: 0.9654
Validation Loss: 0.0744, Validation Accuracy: 0.9655
Validation Loss: 0.0754, Validation Accuracy: 0.9653
Validation Loss: 0.0757, Validation Accuracy: 0.9653
Validation Loss: 0.0760, Validation Accuracy: 0.9653
Validation Loss: 0.0767, Validation Accuracy: 0.9651
Validation Loss: 0.0768, Validation Accuracy: 0.9651
Validation Loss: 0.0771, Validation Accuracy: 0.9651
Validation Loss: 0.0772, Validation Accuracy: 0.9651
Validation Loss: 0.0773, Validation Accuracy: 0.9653
Validation Loss: 0.0777, Validation Accuracy: 0.9653
Validation Loss: 0.0780, Validation Accuracy: 0.9652
Validation Loss: 0.0783, Validation Accuracy: 0.9652
Validation Loss: 0.0785, Validation Accuracy: 0.9652
Validation Loss: 0.0787, Validation Accuracy: 0.9652
Validation Loss: 0.0790, Validation Accuracy: 0.9652
Validation Loss: 0.0791, Validation Accuracy: 0.9654
Validation Loss: 0.0797, Validation Accuracy: 0.9654
Validation Loss: 0.0799, Validation Accuracy: 0.9654
Validation Loss: 0.0806, Validation Accuracy: 0.9654
Validation Loss: 0.0811, Validation Accuracy: 0.9653
Validation Loss: 0.0814, Validation Accuracy: 0.9653
Validation Loss: 0.0816, Validation Accuracy: 0.9653
Validation Loss: 0.0819, Validation Accuracy: 0.9653
Validation Loss: 0.0820, Validation Accuracy: 0.9655
Validation Loss: 0.0825, Validation Accuracy: 0.9655
Validation Loss: 0.0826, Validation Accuracy: 0.9656
Validation Loss: 0.0827, Validation Accuracy: 0.9657
Validation Loss: 0.0828, Validation Accuracy: 0.9659
Validation Loss: 0.0836, Validation Accuracy: 0.9656
Validation Loss: 0.0839, Validation Accuracy: 0.9655
Validation Loss: 0.0840, Validation Accuracy: 0.9657
Validation Loss: 0.0843, Validation Accuracy: 0.9657
Validation Loss: 0.0844, Validation Accuracy: 0.9658
Validation Loss: 0.0846, Validation Accuracy: 0.9658
Validation Loss: 0.0850, Validation Accuracy: 0.9658
Validation Loss: 0.0852, Validation Accuracy: 0.9659
Validation Loss: 0.0852, Validation Accuracy: 0.9661
Validation Loss: 0.0854, Validation Accuracy: 0.9662
Validation Loss: 0.0861, Validation Accuracy: 0.9661
Validation Loss: 0.0862, Validation Accuracy: 0.9662
Validation Loss: 0.0863, Validation Accuracy: 0.9663
Validation Loss: 0.0868, Validation Accuracy: 0.9662
Validation Loss: 0.0870, Validation Accuracy: 0.9662
Validation Loss: 0.0876, Validation Accuracy: 0.9662
Validation Loss: 0.0877, Validation Accuracy: 0.9664
Validation Loss: 0.0878, Validation Accuracy: 0.9664
Validation Loss: 0.0879, Validation Accuracy: 0.9665
Validation Loss: 0.0880, Validation Accuracy: 0.9666
Validation Loss: 0.0885, Validation Accuracy: 0.9665
Validation Loss: 0.0886, Validation Accuracy: 0.9666
Validation Loss: 0.0891, Validation Accuracy: 0.9665
Validation Loss: 0.0893, Validation Accuracy: 0.9666
Validation Loss: 0.0894, Validation Accuracy: 0.9667
Validation Loss: 0.0898, Validation Accuracy: 0.9666
Validation Loss: 0.0900, Validation Accuracy: 0.9666
Validation Loss: 0.0906, Validation Accuracy: 0.9667
Validation Loss: 0.0908, Validation Accuracy: 0.9667
Validation Loss: 0.0915, Validation Accuracy: 0.9665
Validation Loss: 0.0918, Validation Accuracy: 0.9664
Validation Loss: 0.0923, Validation Accuracy: 0.9662
Validation Loss: 0.0924, Validation Accuracy: 0.9663
Validation Loss: 0.0925, Validation Accuracy: 0.9664
Validation Loss: 0.0927, Validation Accuracy: 0.9665
Validation Loss: 0.0928, Validation Accuracy: 0.9666
Validation Loss: 0.0930, Validation Accuracy: 0.9665
Validation Loss: 0.0932, Validation Accuracy: 0.9666
Validation Loss: 0.0935, Validation Accuracy: 0.9665
Validation Loss: 0.0936, Validation Accuracy: 0.9665
Validation Loss: 0.0943, Validation Accuracy: 0.9664
Validation Loss: 0.0943, Validation Accuracy: 0.9665
Validation Loss: 0.0944, Validation Accuracy: 0.9667
Validation Loss: 0.0949, Validation Accuracy: 0.9666
Validation Loss: 0.0957, Validation Accuracy: 0.9664
Validation Loss: 0.0962, Validation Accuracy: 0.9663
Validation Loss: 0.0968, Validation Accuracy: 0.9661
Validation Loss: 0.0969, Validation Accuracy: 0.9662
Validation Loss: 0.0972, Validation Accuracy: 0.9661
Validation Loss: 0.0977, Validation Accuracy: 0.9658
Validation Loss: 0.0980, Validation Accuracy: 0.9658
Validation Loss: 0.0982, Validation Accuracy: 0.9658
Validation Loss: 0.0986, Validation Accuracy: 0.9657
Validation Loss: 0.0991, Validation Accuracy: 0.9656
Validation Loss: 0.0993, Validation Accuracy: 0.9656
Validation Loss: 0.0994, Validation Accuracy: 0.9657
Validation Loss: 0.0995, Validation Accuracy: 0.9658
Validation Loss: 0.0997, Validation Accuracy: 0.9659
Validation Loss: 0.0998, Validation Accuracy: 0.9659
Validation Loss: 0.1001, Validation Accuracy: 0.9658
Validation Loss: 0.1003, Validation Accuracy: 0.9659
Validation Loss: 0.1009, Validation Accuracy: 0.9659
Validation Loss: 0.1009, Validation Accuracy: 0.9660
Validation Loss: 0.1012, Validation Accuracy: 0.9660
Validation Loss: 0.1015, Validation Accuracy: 0.9661
Validation Loss: 0.1017, Validation Accuracy: 0.9662
Validation Loss: 0.1020, Validation Accuracy: 0.9662
Validation Loss: 0.1026, Validation Accuracy: 0.9663
Validation Loss: 0.1027, Validation Accuracy: 0.9663
Validation Loss: 0.1031, Validation Accuracy: 0.9661
Validation Loss: 0.1035, Validation Accuracy: 0.9661
Validation Loss: 0.1050, Validation Accuracy: 0.9658
Validation Loss: 0.1052, Validation Accuracy: 0.9658
Validation Loss: 0.1054, Validation Accuracy: 0.9658
Validation Loss: 0.1056, Validation Accuracy: 0.9659
Validation Loss: 0.1056, Validation Accuracy: 0.9660
Validation Loss: 0.1057, Validation Accuracy: 0.9661
Validation Loss: 0.1063, Validation Accuracy: 0.9661
Validation Loss: 0.1066, Validation Accuracy: 0.9661
Validation Loss: 0.1068, Validation Accuracy: 0.9661
Validation Loss: 0.1069, Validation Accuracy: 0.9662
Validation Loss: 0.1071, Validation Accuracy: 0.9662
Validation Loss: 0.1073, Validation Accuracy: 0.9663
Validation Loss: 0.1083, Validation Accuracy: 0.9662
Validation Loss: 0.1084, Validation Accuracy: 0.9662
Validation Loss: 0.1089, Validation Accuracy: 0.9660
Validation Loss: 0.1091, Validation Accuracy: 0.9661
Validation Loss: 0.1093, Validation Accuracy: 0.9661
Validation Loss: 0.1098, Validation Accuracy: 0.9660
Validation Loss: 0.1100, Validation Accuracy: 0.9659
Validation Loss: 0.1105, Validation Accuracy: 0.9659
Validation Loss: 0.1110, Validation Accuracy: 0.9657
Validation Loss: 0.1110, Validation Accuracy: 0.9658
Validation Loss: 0.1112, Validation Accuracy: 0.9658
Validation Loss: 0.1115, Validation Accuracy: 0.9657
Validation Loss: 0.1118, Validation Accuracy: 0.9658
Validation Loss: 0.1120, Validation Accuracy: 0.9658
Validation Loss: 0.1122, Validation Accuracy: 0.9659
Validation Loss: 0.1122, Validation Accuracy: 0.9660
Validation Loss: 0.1126, Validation Accuracy: 0.9660
Validation Loss: 0.1128, Validation Accuracy: 0.9661
Validation Loss: 0.1131, Validation Accuracy: 0.9660
Validation Loss: 0.1135, Validation Accuracy: 0.9659
Validation Loss: 0.1136, Validation Accuracy: 0.9659
Validation Loss: 0.1140, Validation Accuracy: 0.9658
Epoch: 3/15, 1480/1500, ETA: 03m 50sAccuracy: 0.9636
Epoch: 4/15, 218/1500, ETA: 27m 29s Accuracy: 0.9761
Validation Loss: 0.0201, Validation Accuracy: 0.9760
Validation Loss: 0.0201, Validation Accuracy: 0.9762
Validation Loss: 0.0201, Validation Accuracy: 0.9765
Validation Loss: 0.0208, Validation Accuracy: 0.9758
Validation Loss: 0.0208, Validation Accuracy: 0.9760
Validation Loss: 0.0214, Validation Accuracy: 0.9757
Validation Loss: 0.0216, Validation Accuracy: 0.9756
Validation Loss: 0.0217, Validation Accuracy: 0.9758
Validation Loss: 0.0219, Validation Accuracy: 0.9758
Validation Loss: 0.0221, Validation Accuracy: 0.9757
Validation Loss: 0.0226, Validation Accuracy: 0.9753
Validation Loss: 0.0228, Validation Accuracy: 0.9753
Validation Loss: 0.0230, Validation Accuracy: 0.9752
Validation Loss: 0.0232, Validation Accuracy: 0.9752
Validation Loss: 0.0237, Validation Accuracy: 0.9751
Validation Loss: 0.0245, Validation Accuracy: 0.9748
Validation Loss: 0.0245, Validation Accuracy: 0.9750
Validation Loss: 0.0247, Validation Accuracy: 0.9749
Validation Loss: 0.0249, Validation Accuracy: 0.9746
Validation Loss: 0.0251, Validation Accuracy: 0.9743
Validation Loss: 0.0254, Validation Accuracy: 0.9740
Validation Loss: 0.0256, Validation Accuracy: 0.9737
Validation Loss: 0.0257, Validation Accuracy: 0.9739
Validation Loss: 0.0259, Validation Accuracy: 0.9739
Validation Loss: 0.0260, Validation Accuracy: 0.9741
Validation Loss: 0.0264, Validation Accuracy: 0.9740
Validation Loss: 0.0267, Validation Accuracy: 0.9740
Validation Loss: 0.0268, Validation Accuracy: 0.9740
Validation Loss: 0.0270, Validation Accuracy: 0.9739
Validation Loss: 0.0271, Validation Accuracy: 0.9741
Validation Loss: 0.0271, Validation Accuracy: 0.9743
Validation Loss: 0.0273, Validation Accuracy: 0.9743
Validation Loss: 0.0274, Validation Accuracy: 0.9742
Validation Loss: 0.0275, Validation Accuracy: 0.9744
Validation Loss: 0.0278, Validation Accuracy: 0.9742
Validation Loss: 0.0285, Validation Accuracy: 0.9739
Validation Loss: 0.0288, Validation Accuracy: 0.9738
Validation Loss: 0.0294, Validation Accuracy: 0.9736
Validation Loss: 0.0296, Validation Accuracy: 0.9735
Validation Loss: 0.0297, Validation Accuracy: 0.9737
Validation Loss: 0.0298, Validation Accuracy: 0.9737
Validation Loss: 0.0298, Validation Accuracy: 0.9739
Validation Loss: 0.0299, Validation Accuracy: 0.9741
Validation Loss: 0.0300, Validation Accuracy: 0.9743
Validation Loss: 0.0303, Validation Accuracy: 0.9740
Validation Loss: 0.0303, Validation Accuracy: 0.9742
Validation Loss: 0.0304, Validation Accuracy: 0.9744
Validation Loss: 0.0304, Validation Accuracy: 0.9745
Validation Loss: 0.0305, Validation Accuracy: 0.9747
Validation Loss: 0.0309, Validation Accuracy: 0.9747
Validation Loss: 0.0310, Validation Accuracy: 0.9746
Validation Loss: 0.0311, Validation Accuracy: 0.9748
Validation Loss: 0.0317, Validation Accuracy: 0.9748
Validation Loss: 0.0320, Validation Accuracy: 0.9747
Validation Loss: 0.0321, Validation Accuracy: 0.9749
Validation Loss: 0.0324, Validation Accuracy: 0.9748
Validation Loss: 0.0327, Validation Accuracy: 0.9746
Validation Loss: 0.0334, Validation Accuracy: 0.9742
Validation Loss: 0.0335, Validation Accuracy: 0.9741
Validation Loss: 0.0336, Validation Accuracy: 0.9743
Validation Loss: 0.0343, Validation Accuracy: 0.9741
Validation Loss: 0.0344, Validation Accuracy: 0.9742
Validation Loss: 0.0346, Validation Accuracy: 0.9740
Validation Loss: 0.0347, Validation Accuracy: 0.9742
Validation Loss: 0.0348, Validation Accuracy: 0.9743
Validation Loss: 0.0350, Validation Accuracy: 0.9743
Validation Loss: 0.0352, Validation Accuracy: 0.9744
Validation Loss: 0.0352, Validation Accuracy: 0.9746
Validation Loss: 0.0358, Validation Accuracy: 0.9746
Validation Loss: 0.0359, Validation Accuracy: 0.9745
Validation Loss: 0.0362, Validation Accuracy: 0.9745
Validation Loss: 0.0365, Validation Accuracy: 0.9744
Validation Loss: 0.0371, Validation Accuracy: 0.9742
Validation Loss: 0.0374, Validation Accuracy: 0.9742
Validation Loss: 0.0375, Validation Accuracy: 0.9743
Validation Loss: 0.0376, Validation Accuracy: 0.9745
Validation Loss: 0.0376, Validation Accuracy: 0.9746
Validation Loss: 0.0377, Validation Accuracy: 0.9748
Validation Loss: 0.0378, Validation Accuracy: 0.9748
Validation Loss: 0.0380, Validation Accuracy: 0.9747
Validation Loss: 0.0383, Validation Accuracy: 0.9745
Validation Loss: 0.0386, Validation Accuracy: 0.9745
Validation Loss: 0.0388, Validation Accuracy: 0.9744
Validation Loss: 0.0391, Validation Accuracy: 0.9744
Validation Loss: 0.0391, Validation Accuracy: 0.9746
Validation Loss: 0.0392, Validation Accuracy: 0.9745
Validation Loss: 0.0393, Validation Accuracy: 0.9747
Validation Loss: 0.0396, Validation Accuracy: 0.9746
Validation Loss: 0.0398, Validation Accuracy: 0.9746
Validation Loss: 0.0398, Validation Accuracy: 0.9747
Validation Loss: 0.0404, Validation Accuracy: 0.9745
Validation Loss: 0.0405, Validation Accuracy: 0.9747
Validation Loss: 0.0405, Validation Accuracy: 0.9748
Validation Loss: 0.0406, Validation Accuracy: 0.9749
Validation Loss: 0.0407, Validation Accuracy: 0.9751
Validation Loss: 0.0407, Validation Accuracy: 0.9752
Validation Loss: 0.0408, Validation Accuracy: 0.9753
Validation Loss: 0.0412, Validation Accuracy: 0.9753
Validation Loss: 0.0413, Validation Accuracy: 0.9753
Validation Loss: 0.0414, Validation Accuracy: 0.9754
Validation Loss: 0.0414, Validation Accuracy: 0.9755
Validation Loss: 0.0414, Validation Accuracy: 0.9756
Validation Loss: 0.0415, Validation Accuracy: 0.9757
Validation Loss: 0.0415, Validation Accuracy: 0.9759
Validation Loss: 0.0416, Validation Accuracy: 0.9760
Validation Loss: 0.0417, Validation Accuracy: 0.9759
Validation Loss: 0.0419, Validation Accuracy: 0.9759
Validation Loss: 0.0421, Validation Accuracy: 0.9757
Validation Loss: 0.0424, Validation Accuracy: 0.9755
Validation Loss: 0.0427, Validation Accuracy: 0.9755
Validation Loss: 0.0427, Validation Accuracy: 0.9756
Validation Loss: 0.0428, Validation Accuracy: 0.9757
Validation Loss: 0.0432, Validation Accuracy: 0.9756
Validation Loss: 0.0433, Validation Accuracy: 0.9755
Validation Loss: 0.0437, Validation Accuracy: 0.9755
Validation Loss: 0.0438, Validation Accuracy: 0.9756
Validation Loss: 0.0443, Validation Accuracy: 0.9756
Validation Loss: 0.0444, Validation Accuracy: 0.9755
Validation Loss: 0.0447, Validation Accuracy: 0.9755
Validation Loss: 0.0447, Validation Accuracy: 0.9756
Validation Loss: 0.0447, Validation Accuracy: 0.9757
Validation Loss: 0.0452, Validation Accuracy: 0.9756
Validation Loss: 0.0454, Validation Accuracy: 0.9755
Validation Loss: 0.0454, Validation Accuracy: 0.9756
Validation Loss: 0.0456, Validation Accuracy: 0.9756
Validation Loss: 0.0456, Validation Accuracy: 0.9757
Validation Loss: 0.0458, Validation Accuracy: 0.9757
Validation Loss: 0.0458, Validation Accuracy: 0.9758
Validation Loss: 0.0459, Validation Accuracy: 0.9759
Validation Loss: 0.0461, Validation Accuracy: 0.9759
Validation Loss: 0.0464, Validation Accuracy: 0.9756
Validation Loss: 0.0465, Validation Accuracy: 0.9755
Validation Loss: 0.0466, Validation Accuracy: 0.9755
Validation Loss: 0.0468, Validation Accuracy: 0.9755
Validation Loss: 0.0468, Validation Accuracy: 0.9756
Validation Loss: 0.0470, Validation Accuracy: 0.9756
Validation Loss: 0.0473, Validation Accuracy: 0.9755
Validation Loss: 0.0473, Validation Accuracy: 0.9756
Validation Loss: 0.0474, Validation Accuracy: 0.9757
Validation Loss: 0.0479, Validation Accuracy: 0.9756
Validation Loss: 0.0479, Validation Accuracy: 0.9757
Validation Loss: 0.0480, Validation Accuracy: 0.9758
Validation Loss: 0.0480, Validation Accuracy: 0.9759
Validation Loss: 0.0484, Validation Accuracy: 0.9757
Validation Loss: 0.0484, Validation Accuracy: 0.9758
Validation Loss: 0.0495, Validation Accuracy: 0.9757
Validation Loss: 0.0496, Validation Accuracy: 0.9756
Validation Loss: 0.0500, Validation Accuracy: 0.9756
Validation Loss: 0.0502, Validation Accuracy: 0.9756
Validation Loss: 0.0503, Validation Accuracy: 0.9757
Validation Loss: 0.0504, Validation Accuracy: 0.9758
Validation Loss: 0.0504, Validation Accuracy: 0.9759
Validation Loss: 0.0505, Validation Accuracy: 0.9760
Validation Loss: 0.0510, Validation Accuracy: 0.9759
Validation Loss: 0.0512, Validation Accuracy: 0.9760
Validation Loss: 0.0512, Validation Accuracy: 0.9761
Validation Loss: 0.0515, Validation Accuracy: 0.9761
Validation Loss: 0.0515, Validation Accuracy: 0.9762
Validation Loss: 0.0515, Validation Accuracy: 0.9763
Validation Loss: 0.0515, Validation Accuracy: 0.9764
Validation Loss: 0.0519, Validation Accuracy: 0.9764
Validation Loss: 0.0519, Validation Accuracy: 0.9764
Validation Loss: 0.0524, Validation Accuracy: 0.9764
Validation Loss: 0.0525, Validation Accuracy: 0.9764
Validation Loss: 0.0528, Validation Accuracy: 0.9762
Validation Loss: 0.0529, Validation Accuracy: 0.9762
Validation Loss: 0.0534, Validation Accuracy: 0.9761
Validation Loss: 0.0534, Validation Accuracy: 0.9762
Validation Loss: 0.0537, Validation Accuracy: 0.9761
Validation Loss: 0.0538, Validation Accuracy: 0.9762
Validation Loss: 0.0538, Validation Accuracy: 0.9763
Validation Loss: 0.0539, Validation Accuracy: 0.9764
Validation Loss: 0.0550, Validation Accuracy: 0.9760
Validation Loss: 0.0553, Validation Accuracy: 0.9758
Validation Loss: 0.0554, Validation Accuracy: 0.9758
Validation Loss: 0.0555, Validation Accuracy: 0.9759
Validation Loss: 0.0556, Validation Accuracy: 0.9760
Validation Loss: 0.0559, Validation Accuracy: 0.9759
Validation Loss: 0.0566, Validation Accuracy: 0.9757
Validation Loss: 0.0569, Validation Accuracy: 0.9757
Validation Loss: 0.0573, Validation Accuracy: 0.9757
Validation Loss: 0.0575, Validation Accuracy: 0.9757
Validation Loss: 0.0575, Validation Accuracy: 0.9758
Validation Loss: 0.0576, Validation Accuracy: 0.9757
Validation Loss: 0.0578, Validation Accuracy: 0.9757
Validation Loss: 0.0583, Validation Accuracy: 0.9755
Validation Loss: 0.0585, Validation Accuracy: 0.9754
Validation Loss: 0.0586, Validation Accuracy: 0.9755
Validation Loss: 0.0587, Validation Accuracy: 0.9756
Validation Loss: 0.0589, Validation Accuracy: 0.9756
Validation Loss: 0.0589, Validation Accuracy: 0.9757
Validation Loss: 0.0589, Validation Accuracy: 0.9758
Validation Loss: 0.0594, Validation Accuracy: 0.9755
Validation Loss: 0.0594, Validation Accuracy: 0.9756
Validation Loss: 0.0598, Validation Accuracy: 0.9755
Validation Loss: 0.0600, Validation Accuracy: 0.9754
Validation Loss: 0.0600, Validation Accuracy: 0.9754
Validation Loss: 0.0615, Validation Accuracy: 0.9752
Validation Loss: 0.0620, Validation Accuracy: 0.9751
Validation Loss: 0.0624, Validation Accuracy: 0.9750
Validation Loss: 0.0626, Validation Accuracy: 0.9750
Validation Loss: 0.0627, Validation Accuracy: 0.9751
Validation Loss: 0.0633, Validation Accuracy: 0.9751
Validation Loss: 0.0636, Validation Accuracy: 0.9750
Validation Loss: 0.0637, Validation Accuracy: 0.9750
Validation Loss: 0.0637, Validation Accuracy: 0.9751
Validation Loss: 0.0637, Validation Accuracy: 0.9752
Validation Loss: 0.0638, Validation Accuracy: 0.9753
Validation Loss: 0.0639, Validation Accuracy: 0.9753
Validation Loss: 0.0639, Validation Accuracy: 0.9753
Validation Loss: 0.0640, Validation Accuracy: 0.9754
Validation Loss: 0.0641, Validation Accuracy: 0.9754
Validation Loss: 0.0645, Validation Accuracy: 0.9753
Validation Loss: 0.0645, Validation Accuracy: 0.9754
Validation Loss: 0.0645, Validation Accuracy: 0.9754
Validation Loss: 0.0651, Validation Accuracy: 0.9754
Validation Loss: 0.0656, Validation Accuracy: 0.9753
Validation Loss: 0.0661, Validation Accuracy: 0.9752
Validation Loss: 0.0665, Validation Accuracy: 0.9751
Validation Loss: 0.0667, Validation Accuracy: 0.9750
Validation Loss: 0.0669, Validation Accuracy: 0.9750
Validation Loss: 0.0672, Validation Accuracy: 0.9749
Validation Loss: 0.0675, Validation Accuracy: 0.9749
Validation Loss: 0.0675, Validation Accuracy: 0.9750
Validation Loss: 0.0677, Validation Accuracy: 0.9749
Validation Loss: 0.0680, Validation Accuracy: 0.9749
Validation Loss: 0.0681, Validation Accuracy: 0.9750
Validation Loss: 0.0684, Validation Accuracy: 0.9749
Validation Loss: 0.0687, Validation Accuracy: 0.9748
Validation Loss: 0.0687, Validation Accuracy: 0.9748
Validation Loss: 0.0688, Validation Accuracy: 0.9749
Validation Loss: 0.0692, Validation Accuracy: 0.9748
Validation Loss: 0.0694, Validation Accuracy: 0.9747
Validation Loss: 0.0697, Validation Accuracy: 0.9746
Validation Loss: 0.0698, Validation Accuracy: 0.9747
Validation Loss: 0.0701, Validation Accuracy: 0.9746
Validation Loss: 0.0703, Validation Accuracy: 0.9746
Validation Loss: 0.0704, Validation Accuracy: 0.9747
Validation Loss: 0.0704, Validation Accuracy: 0.9748
Validation Loss: 0.0706, Validation Accuracy: 0.9748
Validation Loss: 0.0706, Validation Accuracy: 0.9748
Validation Loss: 0.0711, Validation Accuracy: 0.9748
Validation Loss: 0.0718, Validation Accuracy: 0.9746
Validation Loss: 0.0724, Validation Accuracy: 0.9745
Validation Loss: 0.0725, Validation Accuracy: 0.9746
Validation Loss: 0.0725, Validation Accuracy: 0.9747
Validation Loss: 0.0725, Validation Accuracy: 0.9747
Validation Loss: 0.0728, Validation Accuracy: 0.9747
Validation Loss: 0.0729, Validation Accuracy: 0.9747
Validation Loss: 0.0734, Validation Accuracy: 0.9747
Validation Loss: 0.0740, Validation Accuracy: 0.9746
Validation Loss: 0.0740, Validation Accuracy: 0.9746
Validation Loss: 0.0741, Validation Accuracy: 0.9747
Validation Loss: 0.0742, Validation Accuracy: 0.9747
Validation Loss: 0.0742, Validation Accuracy: 0.9748
Validation Loss: 0.0750, Validation Accuracy: 0.9748
Validation Loss: 0.0750, Validation Accuracy: 0.9748
Validation Loss: 0.0751, Validation Accuracy: 0.9749
Validation Loss: 0.0753, Validation Accuracy: 0.9749
Validation Loss: 0.0754, Validation Accuracy: 0.9749
Validation Loss: 0.0756, Validation Accuracy: 0.9748
Validation Loss: 0.0757, Validation Accuracy: 0.9748
Validation Loss: 0.0759, Validation Accuracy: 0.9748
Validation Loss: 0.0766, Validation Accuracy: 0.9748
Validation Loss: 0.0767, Validation Accuracy: 0.9749
Validation Loss: 0.0767, Validation Accuracy: 0.9749
Validation Loss: 0.0770, Validation Accuracy: 0.9748
Validation Loss: 0.0776, Validation Accuracy: 0.9746
Validation Loss: 0.0778, Validation Accuracy: 0.9746
Validation Loss: 0.0779, Validation Accuracy: 0.9746
Validation Loss: 0.0779, Validation Accuracy: 0.9747
Validation Loss: 0.0782, Validation Accuracy: 0.9746
Validation Loss: 0.0783, Validation Accuracy: 0.9746
Validation Loss: 0.0788, Validation Accuracy: 0.9745
Validation Loss: 0.0790, Validation Accuracy: 0.9745
Validation Loss: 0.0791, Validation Accuracy: 0.9746
Validation Loss: 0.0791, Validation Accuracy: 0.9747
